product_id,clean_name,manufacturer_id,dosage_form,pack_size,pack_unit
4d76c82b,bio iron,320,vial,10.0,strip
1566c29e,tepe special care ultra soft,321,,10.0,bottle
24f218ab,bestberry,322,Tablet,10.0,strip
9471d947,ulgas,66,Capsule,10.0,strip
a7073b32,good crepe bandage cm* cm,3,bandage,,
17d2b6f4,carboglik,38,Tablet,10.0,strip
d3ed12e0,scholl hell anti crack sets,3,strips,,
457975fe,anaphase conditioner,162,Conditioner,2.0,ml
9d1a83f0,delia neckline serum,323,serum,30.0,bottle
b33a7d08,nimixa,61,Tablet,10.0,strip
4c95a91a,aciclorom,324,vial,5.0,strip
3d5c7f94,deeiana shanay dar,3,Brush,,
7f053c25,ramlac,325,Syrup,10.0,strip
6b153741,tenty nit medium,326,dastkesh,3.0,tube
5cea5822,bella aurora bio m lasma depigmentation,3,Cream,,
8f7857c3,delora stop syrup,327,Syrup,60.0,bottle
d6fa7b65,motilin children,328,,10.0,strip
45409ec0,nivea men silver protect h,3,roll,,
d4c1a93a,pampers prima klens adet,3,,,
41c2e71b,iosaept permethrin,329,Cream,60.0,bottle
8444437e,laxodep,297,Capsule,10.0,strip
bf713c56,jointplus,330,Tablet,10.0,strip
f6739835,alertec,331,Tablet,10.0,strip
a60d8435,mamma perfect,332,pregnancy test,10.0,strip
46d7399f,dabenzol,150,Suspension,1.0,strip
06de4d22,clidinium c,333,Tablet,10.0,strip
3211d017,brawnexon,334,Capsule,10.0,strip
707ce78b,plavix tabs,16,Tablet,10.0,strip
019ff7cc,vicrease,96,Tablet,10.0,strip
e3197487,actinac ajanta,99,Tablet,10.0,strip
29ca8cef,fudion cream,335,Cream,5.0,tube
f851c74c,cerave foaming cleanser for normal to oily,3,cleanser,,
06e0bc37,dapson,138,Tablet,1000.0,units
83d7c042,optovite b,70,Ampoule,10.0,strip
772ffbcb,indicardin propranolol hcl,307,Tablet,10.0,strip
6edcc71a,topicrem mela booster serum,3,serum,,
d964e6c4,zak red,336,wash,10.0,strip
34e965b9,tegretol cr,146,Tablet,10.0,strip
4cb5aa22,ibuprofen s awa,44,Syrup,10.0,strip
374801cb,sweet baby dangra,124,dangra,1.0,gm
f46544eb,ultra gas go,62,Tablet,10.0,strip
50576f44,teamone fat burner,2,Capsule,15.0,tube
cc230fc7,gyno d tovules,337,Ovule,10.0,strip
34059464,savesto,338,Tablet,10.0,strip
b51f9cf2,nicorette icy white pcs,3,Gum,,
e9922b40,fudepot,339,Ampoule,10.0,strip
194865b6,ivatherm ivapur k,3,Cream,,
87aa0fa3,viscodril,340,Suspension,10.0,strip
300ac620,lopid pfizer,341,Tablet,10.0,strip
659f1ead,samadol,342,Tablet,10.0,strip
567cedd7,gerovital h evolution,343,Ampoule,60.0,bottle
9da10c0c,tepe interdental brush orginal,3,toothbrush,,
3ef8a589,swisslac fruits & milk +,3,cearelac,,
3d8b9e0f,betasonate lotion,344,lotion,30.0,bottle
1cebb815,memory pillow latex pillow,3,sarin,,
c6c31614,kalorienarmer substoff,3,Tablet,,
618b025c,prodep,63,Capsule,10.0,strip
ff202a53,lv rosaderm fast gel cream,305,gel,10.0,tube
d9296f40,prograf,345,Capsule,10.0,strip
743db82c,elegant dermolite acne wash oil control,3,face wash gel,,
6539c6af,propolis suitable kids + years old,3,Syrup,,
b327687e,cal vit,346,Tablet,10.0,strip
2fb1fa73,"my, moisturizing cream alteromonas",99,Cream,100.0,tube
2215c011,methycobal,313,Ampoule,15.0,strip
98e459f0,flucoldstad,347,Tablet,1.0,strip
44300c2a,seralin,309,Tablet,10.0,strip
9dec1f6e,triaxone,59,vial,7.0,strip
debfa012,wisdom smokers fresh mint,133,tooth paste,170.0,bottle
b2304789,strattera assly,162,Capsule,15.0,strip
45b5bd53,ortho wax pacotec,348,Wax,10.0,strip
08482089,brain q,349,Syrup,10.0,strip
df72291d,dewy liquid blush,207,liquid blush,100.0,bottle
350d41c6,life line face mask,252,mask,10.0,strip
33f96487,levoxipolin,2,solution,10.0,strip
41a3ed9b,zynovate m zynova,138,Cream,15.0,tube
92fb1497,boost d iu,350,Capsule,4.0,strip
7f0c4ac6,the ordinary ascorbic acid alpha arbutin,3,solution,,
17833b04,metoflex,351,Tablet,10.0,strip
44d5cb16,zadofen,352,Syrup,10.0,strip
e1853f69,eno apple,353,powder,6.0,strip
57e773a8,pararid,354,Infusion,10.0,strip
2c7c59b5,ultrex ultra slim,355,santi,10.0,strip
5180a34d,clomifen,356,Tablet,10.0,strip
b811cfcd,beauty formulas feminine aloe vera soothing,3,intimate wash,,
e379b849,brow harmony flexible lifting gel,2,Gel,10.0,bottle
13e1d94c,deniz spray minoxidil,357,spray,60.0,bottle
3d82fd00,itramak,358,Capsule,4.0,strip
2ea1a590,antirougeurs fort,359,Cream,,
dad179a2,unihepa iu ml injection,360,vial,10.0,ml
36af4eb1,foley balloon catheter silicone way fr,3,catheter,,
8f40d841,prozac,156,Capsule,10.0,strip
e25b12d7,uromix dietary supplement sachet,3,sachet,,
c4b874fa,clasteon hard capsules,188,Capsule,10.0,strip
83aedc9a,sinus a spray for adults,361,Spray,10.0,bottle
d507abd8,watermelon glow magic,362,Massager,10.0,bottle
c453b80f,ziromin,363,Tablet,3.0,strip
cccf458f,zinoximor,364,Tablet,10.0,strip
9dd96145,calcion,365,Syrup,10.0,strip
0d451e8d,paracetamol accord,44,Tablet,500.0,units
05c04779,wuta kamille,366,,10.0,strip
25c6021e,exure sensation condoms,367,condoms,30.0,bottle
e093a831,infu cetamol ml,368,vial,100.0,bottle
5d58c9ac,phyllomics,369,Tablet,10.0,strip
796168fc,loxim,370,Tablet,10.0,strip
ddb35a2f,relaxen night,371,Capsule,10.0,strip
93ee2f73,d plan iu,372,Softgel,10.0,strip
5594e2dd,roox beauty niacinamide serum,3,serum,,
bd46e53e,derma lip plumper balm m,3,lip balm,,
4a5414c2,nutra d iu,373,gum,4.0,strip
90e2015c,caelin anti hair loss,374,shampo,1.0,strip
0c36a0c1,s progress gold,375,milk,10.0,strip
9a8ce958,tabocine capsul,376,Capsule,10.0,strip
23accbd5,tretinoin,377,Cream,10.0,strip
b72013f3,amoxicillin + clavulanic acid,144,Tablet,6.0,strip
1b2cae61,neo penotran ovules,378,Ovule,60.0,bottle
83be8f30,methotrexate vial,324,Vial,10.0,strip
b1ff6991,eros mg,37,Tablet,10.0,strip
b7c13389,lrp anthelis xl spf tinted dry gel,3,gel,,
c9931d6d,treviamet +,379,Tablet,10.0,strip
d327bd7c,pngesic,380,Tablet,10.0,strip
3c513f74,vencilsunoff spf,381,Cream,100.0,bottle
34895d82,b coral,14,Tablet,10.0,strip
028632c9,haruharu black rise moisture deep cleansing oil,3,Cleansing oil,,
1d956f02,cyclomark,382,Tablet,10.0,strip
240633f2,betalek ointent,309,Ointment,20.0,tube
338ea96a,motion,383,Tablet,10.0,strip
c00e2bb4,cetaphil anti bacterial gentle cleansing bar,3,Soap,,
b1ac1714,real relief throat ease,3,Syrup,,
359dd2d9,topcure immune up,384,Chewable Tablet,10.0,strip
dbf59749,neal cast,385,,10.0,strip
3608ebec,sodium chloride samen,386,,350.0,bottle
1a0491d8,kin seda dental floss,387,floss,15.0,tube
e1d1e758,adult cold otc,255,Tablet,10.0,strip
5c43c84a,motilina,388,Tablet,10.0,strip
20e10f08,fer ml,389,oral drop,10.0,strip
f05ed794,fertacare for women,390,Capsule,10.0,strip
f0e3db7a,sodium chloride hypertonic,28,solution,10.0,ml
79c266e9,apisal jet adults & children nasal spray ml,391,Nasal Spray,10.0,bottle
9670aae0,rilastil acnestil spf + sebum normalizing cream,3,Cream,,
ce22437a,fosfovit bisenglut,3,powder,,
e9c3734d,tussildain,392,Syrup,4.0,units
b3fb04eb,"mario badescu facial spray aloe, cucumber green tea ml",3,Spray,,
d1397e80,bebos,393,Tablet,10.0,strip
ced722a1,we clean alcohol,394,solution,10.0,strip
ae8025d4,shagulmed dastkeshy nailon pcs large,3,gloves,,
a8b00f86,actual retard,127,condom,10.0,strip
4ee45340,head&shoulders refreshing,3,shampo,,
098c4e4e,otimo m+,383,dangra,10.0,strip
0fc08e74,secalia a h a,395,lotion,10.0,strip
15790998,baby happy nasal aspirator m+,3,Nasal Aspirator,,
88bf1a6a,vildatin vildagliptin + metformin,144,Tablet,10.0,strip
958e07ad,nystin iu ml,279,oral drop,10.0,strip
e132d82c,vitis orthodontic set,3,,,
43661036,biodrops ocean antibacterial,396,Gel,75.0,gm
da1be502,ruatine,397,Capsule,10.0,strip
a877b493,maxi bonecare,398,Tablet,10.0,strip
7fddc0f0,prednisolone accord,393,Tablet,10.0,strip
d095dd22,condom catheter,399,,10.0,strip
1649b94a,zincast awa,400,Cream,10.0,strip
a40fe1c6,clorocil,401,eye ointment,10.0,strip
4b97351d,skinacademy peel off mask tea tree oil,3,mask,,
3adfa116,baby healthcare kit nailcare,3,Tool,,
73269077,ary tac,402,Tablet,10.0,strip
b838d948,air doctor,403,pack,10.0,strip
3dad4a72,bio clin c,24,Cream,10.0,strip
3bf7fa0b,caldesun osteo,404,,60.0,bottle
87d1c346,duspatalin abbott,405,Tablet,10.0,strip
a9479196,amoxicillin bp,406,Capsule,10.0,strip
1b274bd4,anivagene women,355,Shampoo,15.0,tube
7e70d090,bioderma gel moussant actif,3,Gel,,
018d6536,la roche posay anthelios xl comfort,3,Cream,,
9fa8df09,evening primrose oil,407,Capsule,10.0,strip
957be15e,azelaic acid booster,408,Cream,10.0,strip
c773ad66,labello black berry,3,Lip balm,,
f37ada48,sano d oral,409,Oral solution,30.0,bottle
fba7106f,bn biotin yg,410,Tablet,10.0,strip
57b3e4bf,melanocyl,411,SOLUTION,40.0,strip
f6aa8510,thioctic acid advance,412,Tablet,10.0,strip
ce93fecd,urimax d,413,Tablet,10.0,strip
af0bef30,natapregnant,414,Tablet,10.0,strip
99cbaffc,perfecta fenomen c,24,mask,20.0,tube
b3f18e48,ketorom,96,Eye Drop,10.0,strip
a765e56b,fendol d s,26,Tablet,10.0,strip
61cc6c63,bionnex organica anti hair loss shampoo for oily hair,3,Shampoo,,
586ce7b9,blood lancet,415,Blood Test Strips,10.0,strip
73ec5990,bioderma atoderm pain,416,Soap,20.0,tube
ab2dc157,fefol,417,Capsule,10.0,strip
0bbd17c8,laboxyl acne gel,418,gel,20.0,tube
234a5400,carni vera,291,Tablet,3.0,strip
ee8f132a,cotton rounds pcs,419,cotton,60.0,bottle
777aadc4,ovustop h,347,,10.0,strip
0b031057,hydroderm acti foot urea,420,Gel,15.0,tube
1cb3dbd0,ciprodar,127,eye/ear,10.0,strip
24c17859,nyx bare me tinted skin veil,3,Foundation,,
d63156e5,acne pimple master patch cosrx,3,Patch,,
8c55210b,curaspt chlorhexidine cursden,3,mouthwash,,
1662d9b2,wisdom enamel protect,421,mouth wash,20.0,tube
9b208c3b,file fer,422,vial,1.0,strip
e535dc84,inopharm pure salicylic acid +ha,309,serum,14.0,strip
f370b24c,almas lady maxi thick long pads,3,santy,,
624e16db,diprosalic,2,Ointment,10.0,strip
9ca3b229,knee support no,423,support,10.0,strip
6a53300a,"potassium ,",266,solution,10.0,strip
748c4064,anti spot cream,424,Cream,30.0,tube
9a21ff41,nicotinell,425,Gummies,10.0,strip
3393c7d1,fertilifast,426,sachet,10.0,strip
d1a97e1c,biowap osteo,24,Tablet,10.0,strip
ac24a511,acidino,427,sachet,10.0,strip
58e3d1de,my trans m* cm,428,plaster,6.0,strip
1229902d,ellaro eye contour,429,Cream,10.0,bottle
ba0db353,fertal m power,152,sachet,12.0,gm
6ccaf818,pshteni ftq nawarast mndal,3,,,
9bd58a8b,empa,430,Tablet,10.0,strip
2891606c,metronidazole normon ml,252,,10.0,strip
e988db38,actual textured,5,condoms,10.0,strip
26914551,my stop damage conditioner,309,conditioner,100.0,bottle
49c94de3,ellaro spf photostable +dermaxyl all skin,3,,,
e47e3e62,boots ingredients collagen serum,3,serum,,
a7639a9e,tadafer,305,Tablet,10.0,strip
bdcf05e0,higeen gel kids,46,tooth paste,30.0,tube
de3b3bbc,german calcium,63,effervescent tablet,10.0,strip
5ca1b161,nostone,431,,10.0,strip
4b94afb5,hairfinity healthy sterngthening amino masque,3,Cream,,
507c0c52,gastro green apple fawar,2,sachet,100.0,bottle
e0e6e7c1,pagamax hard gelatine capsules,3,Capsule,,
96401997,skinlab acnecure gel,276,gel,20.0,tube
b3845a15,soolantra g cream m,432,Cream,10.0,tube
476e0b5c,amoxicillin accord,406,Capsule,10.0,strip
be4328ed,intimate wash camomile deniz,3,wash,,
aa5a3a10,clonazepam,290,Tablet,10.0,strip
7e9a65f6,ketotifen,433,,10.0,strip
b968438e,atorvast joswe,309,Tablet,10.0,strip
7db7a3d3,pbt bandge cm,434,bange,15.0,tube
56313b08,a z vital,435,Caplet,10.0,strip
d513934a,vigafen adult,436,sachet,10.0,strip
21a5deb2,dexday,237,effervescent tablet,10.0,strip
63dc4bdd,kids cough & cold,437,Syrup,10.0,strip
852180ce,gesta,438,Capsule,10.0,strip
35ac5156,biorepair pro actives shield toothpaste,3,Toothpaste,,
a2453dcc,lrp anti shine anthelios xl dry touch gel cream spf,3,gel,,
fe65748f,amoklavin bid,439,Tablet,10.0,strip
03b084c4,foracort,440,Inhaler,10.0,strip
c186968a,proctoyat,441,ointment,10.0,strip
4a09fd81,kollagen beauty bottles,442,Ampoule,15.0,tube
66d160d7,melatonin dual action,57,Tablet,1.0,ml
8cdb9fde,sensitelial ultra spf,83,Gel,10.0,strip
124efbd4,betasalek ointment,2,ointment,20.0,tube
8a8d1251,tretinoin cream,443,Cream,30.0,tube
761fcb05,l genta m,444,ointment,10.0,strip
f36b69e9,adolor sinus relief,442,Tablet,10.0,strip
72f3f03b,ferveflu antitussive,445,sachet,100.0,bottle
b766954d,biofaktor apetito,446,Syrup,10.0,strip
e2615757,hairactive chewable hair growth stars,40,Gummies,60.0,bottle
649903d7,bioderma atoderm intensive pain,3,soap,,
f5655148,cytotec,447,Tablet,10.0,strip
b745d21b,glutathione,448,Capsule,10.0,strip
a4ad3867,fine's iron support,312,Gummies,,
11920e6f,benefit rosuvastatin,191,Tablet,10.0,strip
cc539bb4,e iu womens health,135,,15.0,tube
581db3fa,jacquese andhrel white active,3,Cream,,
3f5a5c6c,pediatric nappy rash,404,Cream,15.0,bottle
6f91d79c,ranid,449,Tablet,10.0,strip
adeb5f8d,bielenda carbo detox white carbon,3,face wash gel,,
9384bd43,fertilecm,450,Capsule,10.0,strip
283708e5,avodart aslly,451,Capsule,10.0,strip
7d41609c,infalac pre,452,milk,10.0,strip
a706e0fc,gengigel oral fluid,453,Spray,150.0,bottle
897c7623,tarlen tar strength,31,Shampoo& conditiuoner,10.0,strip
a5875de2,axaban denk,324,Tablet,10.0,strip
ffbb8720,anti lice shampoo,265,Shampoo,50.0,bottle
3e9e0b0b,sodium chloride &glucose marksans,386,SOLUTION,350.0,bottle
e0b77850,pressed blush powder,454,Cotton,90.0,gm
c8e83e22,babe hydro reactive skin,3,Cream,,
7a028129,lisitad hct,455,Tablet,10.0,strip
fb092cd3,apicort api,456,Eye Drop,10.0,strip
b489821f,babystart fertilcare women,3,Tablet,,
84cfd1cc,lubar stevia calorie free r,360,powder,100.0,bottle
7d9fdbe3,imuforte,457,Syrup,10.0,strip
17308925,samacodamol,458,Tablet,10.0,strip
f3d1c036,acilox chewable,162,Chewable Tablet,,
77bfb5e8,mielle rosmary mint strengthening,3,Shampoo,,
f80cee88,cal d,459,Tablet,10.0,strip
ab0f9bd6,naviblef daily care,122,mouth wash,10.0,strip
38ebf7ae,gentadar ml,460,Ampoule,10.0,strip
7af635be,bioderma white objective moussant,3,Lotion,,
68456ca4,betahistine generise,307,Tablet,10.0,strip
ec0cff73,dam drops lozenges orange lozenges,245,lozenge,,
061f570c,jadoly,461,,10.0,strip
676886d0,voltfast satchet,462,Powder,10.0,strip
677478ff,foltene sebum normalizing shampoo,3,Shampoo,,
943cf604,la roche posay pure c serum,105,serum,100.0,bottle
2b71960e,tacrus,309,Ointment,10.0,strip
510595d4,gummy dr bone zinc +,3,gum,,
c4f5f1ae,tea tree soap,463,Soap,75.0,gm
7840ddf2,sesderma seskavel growth anti hair loss shampoo,3,Shampoo,,
0a75f533,janumet aslly,303,Tablet,15.0,strip
5f57ae97,lipra,70,Tablet,10.0,strip
26bc4c2d,fucidin ointment,63,ointment,5.0,tube
73783247,mengshahayd,464,derma roller,10.0,strip
6f595a5d,ondansetron mg,465,,10.0,strip
d585b80a,dhea,466,Capsule,10.0,strip
fc62cfeb,ultra zinc bisglycinate,237,Tablet,30.0,bottle
58e74a25,wisdom chlorhexidine original,386,mouth wash,350.0,bottle
38b82299,kendamil follow on,467,milk,10.0,strip
df2c4dbc,jacquese andhrel stilactif shampoo,3,Shampoo,,
4fb5283d,balea deo bodyspray dream big h,3,Body spray,,
6875b460,vitrunova glutathione liposomal capsules,3,Capsule,,
b60eb83b,honey,468,sachet,10.0,strip
05b109c0,la luxe paris exotic spa hand cream,3,Cream,,
47e5e06f,noxinol vaginal shahab pharama,469,,15.0,tube
47092122,rabelis,470,Tablet,10.0,strip
a2736872,novorapid u assly,68,flex pen,3.0,ml
6a237311,olmezol i v,471,Injection,10.0,strip
94a6087a,dettol,472,soluation,10.0,strip
5195d248,ventacort doses,473,Inhaler,10.0,strip
5e151b84,nicotinell tropisk,474,Gummies,,
67622a34,ip kojic,475,Cream,10.0,strip
c7d6b2ec,flugo cold & flu,152,Tablet,10.0,strip
cde3df74,zn fine warden,476,Tablet,10.0,strip
c66c7e39,cyprodine lincoln,477,Tablet,5.0,ml
189ea7f9,adacin gel,99,gel,15.0,tube
c6d5b845,carboline charcoal+fennel extract,3,Tablet,,
ba375333,bella aurora bio dark spot corrector serum combination oily skin,3,serum,,
eb36c650,kin junior,478,brush,10.0,strip
7de648f1,lodiptan mg,479,Tablet,10.0,strip
98f65a99,tetramac,276,Capsule,10.0,strip
12081e71,cold_gel,480,Capsule,10.0,strip
1c08eb67,white wash,481,,10.0,strip
52c8d9ae,candexil,482,Tablet,1.0,strip
4c0c48f7,golaprop,99,Spray,10.0,strip
107bf0ca,penamox,483,Capsule,10.0,strip
dea51069,cerave foaming cleanser for normal to oily l,3,Foaming gel,,
ca878070,relaxen day,371,Capsule,10.0,strip
d08269fb,agib water,484,,10.0,strip
b72c1703,cloxacillin,220,Capsule,6.0,strip
8619952b,bebi kids blueberry,3,Shampoo,,
719ffea0,tera tad mg tad pharama,3,Tablet,,
9ca9e533,dapwin,485,Tablet,14.0,strip
bcb21f0c,vancilazemax cream,309,Cream,50.0,tube
ea4e4a13,tepe supreme compact soft,357,toothbrush,,
ba3704b5,meropenem i v biomedics,486,Injection,,
e8d2cfcd,hydroderm spf tinted medium beige,3,Cream,,
198fe7fa,inoar cicatriflos hydration mask kg,3,mask,,
a644c152,clavm,207,Tablet,10.0,strip
9fa255af,multimax,487,Syrup,10.0,strip
802ac905,hyleysslim tea blueberry flavor,3,sachet,,
7bdcd045,hayanil,488,Tablet,10.0,strip
46943880,tresprin a,489,,10.0,strip
3d6e4eb0,kwrsi be dask,3,,,
ccc25339,isis pharma teen derm k concentrate,3,Cream,,
cf5047c7,appti v mask,490,mask,10.0,strip
f18ab77c,hair vitamins sugarbearhair,3,Capsule,,
3bf47bc5,inflacox,491,Capsule,10.0,strip
c5613c6a,milna biskut rusk orginal,3,biskuit,,
14d36b0e,prostopair tablets pro bio,257,Tablet,15.0,bottle
dfc35afd,klamoks bid fort,132,Suspension,10.0,strip
cab5cb6d,sweet nudes power bullet cream glow,3,Lipstick,,
164ddb04,betamox vial,492,vial,10.0,strip
403339b0,splat silver,38,tooth paste,2.0,strip
33369591,perio kin gel,493,tooth paste,10.0,tube
749c8470,actiloba,494,,10.0,strip
2d7573b9,folic acid nurition,257,Tablet,1.0,ml
c5911231,babe anti redness care,3,Cream,,
39ea45a3,acnolan,407,Gel,10.0,strip
50fad6b8,cerave renewing sa cleancer for normal skin,3,cleanser,,
c4504976,oro cool,495,,10.0,ml
fb5eadf8,neo medanine f r,5,Tablet,200.0,bottle
052a7821,nutadeen,496,Syrup,10.0,strip
d4dd4eb0,empiget getz tablets,497,Tablet,10.0,strip
91150268,pronamel sensodyne,135,tooth paste,60.0,bottle
462c367a,hask condiotioner,498,Conditioner,60.0,bottle
d15f516c,yodofol,499,Tablet,10.0,strip
c715ef69,mobyke supp,117,Suppository,10.0,strip
6d10f284,strepsils,500,lozenges,10.0,strip
b18872ca,accu chek active,501,strips,28.0,strip
70fb04be,razimol,502,Tablet,3.0,strip
7f18723d,zeta cort m tabuk,258,Cream,20.0,tube
382f4ad0,nivea black & white invisible,3,roll,,
609a5912,ferrosome,503,Capsule,6.0,strip
e8714064,halodic ml,504,Ampoule,10.0,strip
fe68b0c9,hyseac cleansing gel,505,Gel,15.0,tube
56158f88,hyleysslim tea pomegranate flavor,3,sachet,,
93f360e3,tepe id brush angle orange,506,toothbrush,90.0,gm
385631b0,linus duo,507,Capsule,10.0,strip
80be0e24,uncadep,226,Syrup,10.0,strip
7000d676,thyromax,508,Tablet,100.0,units
ac4c737d,matador,70,Tablet,60.0,units
1823ebde,panrazol,447,,10.0,strip
c467d98e,nutrocare dry cough honey lemon,509,Syrup,,
e5a935ea,panklav x +,510,Tablet,10.0,strip
f57615ed,sweet baby,511,cleanser,10.0,strip
475b1df3,loratadin awa,207,Tablet,10.0,strip
10319332,ambroxol,512,Syrup,10.0,strip
a61f3968,stellasil,513,Tablet,10.0,strip
ef062a90,cronopen,514,Tablet,10.0,strip
7753ef20,zeloxim bilim,515,Tablet,10.0,strip
219c5d14,xeracalm a d,516,Cream,10.0,strip
fd78035c,fertab,182,Tablet,6.0,strip
b209f58b,gabapentin capsul bristol,500,Capsule,60.0,bottle
30c406da,relota,517,Tablet,10.0,strip
beff9f1a,livit for kids,518,Syrup,4.0,strip
33dfc3d6,slim & well,519,Capsule,10.0,strip
56648b44,capsicum plaster cansin,3,,,
0964436f,green pharmacy hand & nail cream chamomile,3,hand cream,,
320ea879,clavomed mg,520,Tablet,10.0,strip
ed7ab27c,svr topialyse mains dry hand,3,Cream,,
fbebcdee,fun time cherry,257,lubricant,4.0,strip
59e9d86b,cinnacor cinnarizine adipharm,3,Tablet,,
f30e1df5,diprofos,453,Injection,10.0,strip
ff353a28,new liposomal iron,197,vial,20.0,bottle
6562c258,deep relief gel,521,gel,30.0,tube
de55e9d1,bionnex anti dandruff,3,Shampoo,,
2f8e2320,alfa cure mcg,522,Capsule,10.0,strip
e438c7e3,v comb licetic,523,machine,6.0,strip
045814d0,sense me oh yes,524,,100.0,bottle
f2d4c208,sporanox capsul janssen cilag,525,,200.0,bottle
b2c84b2a,ors beyza banana flavor,341,Syrup,30.0,bottle
0bb83798,bio balance dermasebum skin care,3,Cream,,
ff9adbb4,la roche posay innovation effaclar,3,face wash gel,,
f65bf720,avene hydrance intense,526,serum,5.0,tube
48a97c9d,arance m +,527,Tablet,10.0,strip
61945295,foli bright,528,Tablet,10.0,strip
2f199b6e,refresh allergan,529,,10.0,strip
40aef504,healthy heamtofrol,530,Capsule,4.0,strip
0977c917,dermocalin,145,Cream,4.0,strip
2068cbb6,lacterna,61,Capsule,10.0,strip
0b8a31cc,megafen n,500,Suspension,10.0,strip
b81f5dfa,doxepin razak laboratories,3,Capsule,,
2ab6933b,knee support wt,531,Knee,,
a202a673,mustela stelatopia+ lipid replenishing cream soothes discomfort,3,Cream,,
4f3b60bb,navid ortho coller esfenjy,3,Coller,,
48699a24,vapour rub vigrs,532,Cream,100.0,bottle
e1126bed,sinoz cleansing clay face mask,3,mask,,
4eb11b20,uomo emmanulle jane,3,Spray,,
a60b546c,elbow support,533,bange,10.0,strip
271af3ad,o b original normal,534,santy,170.0,bottle
3a21928b,aptamil plastic,58,Bottle milk.,10.0,strip
191f5114,parwave solution for infusion paracetamol,535,bottel,100.0,bottle
ed2a8925,magnesium,536,Capsule,10.0,strip
ea1aa8e1,stop akn purifying cleansing gel,3,gel,,
9a9307d4,honeycure,537,Ointment,10.0,strip
9722ba58,fusibact cream m,2,Cream,10.0,tube
eb0a09c3,magnes active,538,sachet,10.0,strip
07862efc,awalidocaine awamedica,3,Gel,,
06c0066c,dercos shampoo anti dandruff,16,Shampoo,100.0,bottle
36f0ccaa,colidur,393,Tablet,10.0,strip
f4bd006a,ecrinal anp + shampoo for women,3,Shampoo,,
2cd4e669,dovelac allergy,275,milk,10.0,strip
9521050d,nutrigen d drop,539,drop,10.0,strip
3ccc82dd,motility max capsul ams,3,Capsule,,
cafd0446,itrasix,500,Capsule,8.0,strip
3aea906f,zanidip,540,Tablet,10.0,strip
d87f5b8e,good transparent wound dressing * cm,3,plaster,,
376ef220,peace out acne mega,541,Patch,10.0,strip
384700b4,spermfast pharmaluc,542,sachet,10.0,strip
4f9e3577,octacare adet,543,,10.0,strip
f0c1ca1d,carbimazole,544,Tablet,60.0,units
e763f282,nauseact,9,sachet,10.0,strip
5d92ae18,osteo aiwa + d,545,,10.0,strip
55f10067,fuocidad,453,ointment,10.0,strip
608f761b,betacort,239,Ampoule,10.0,strip
049bb96f,gel mouss effaclar,546,gel,20.0,tube
09fa289d,dexamethasone ml,61,Amp,500.0,strip
62f5a138,vavo,527,Shampoo,6.0,strip
c65c9125,proctoheal m dar aldawa,547,ointment,10.0,strip
14fd19a0,novalac allernova,548,milk,10.0,strip
1f545a6d,dora,549,Tablet,4.0,strip
